Content,Author,Date,Language,Location,Number of Likes,Number of Retweets,In Reply To,Author Name,Author Description,Author Tweets Count,Author Following Count,Author Followers Count,Author Listed Count,Author Verified,Longitude,Latitude
string,discrete,time,in zxx qme,discrete,continuous,continuous,discrete,discrete,string,continuous,continuous,continuous,continuous,discrete,continuous,continuous
meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta
"04.30 Terjadi kecelakaan sepeda motor dgn Nopol B 6999 KVJ menabrak bagian belakang angkutan umum yg sedang mengalami gangguan mesin di Jl Raya Bogor dpn Toko Mulya Putra, sudah dalam penanganan petugas. https://t.co/L7DYVorTgq",@TMCPoldaMetro,2022-06-15 22:17:17,in,,5.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"Mulai Tanggal 13 Juni - 26 Juni 2022, Dit Lantas Polda Metro Jaya melaksanakan Operasi Patuh Jaya 2022, Bagi Pengguna Jalan diimbau agar mematuhi rambu-rambu lalu lintas. https://t.co/CQ6N9LqtH1",@TMCPoldaMetro,2022-06-15 11:54:26,in,,7.0,3.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"18.28 Polri Sat PJR Dit Lantas PMJ &amp; Jasa Marga evakuasi Kendaraan Truck  B 9929 QE yg terperosok di Tol Wiyoto Wiyono Km 38.800 Kapuk arah Bandara Soetta, saat ini sudah selesai lalu lintas normal kembali https://t.co/hDX6OQb1Js",@TMCPoldaMetro,2022-06-15 11:30:10,in,,6.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"16.32 Polri Sat Lantas Jakut pengamanan &amp; pengaturan di Pintu 2 PRJ Kemayoran Jakpus lalu lintas terpantau padat, harap bersabar bagi pengunjung. Cuaca selesai diguyur hujan https://t.co/gsMtiIZz9F",@TMCPoldaMetro,2022-06-15 09:33:05,in,,8.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
https://t.co/L9a0rFtidx,@TMCPoldaMetro,2022-06-15 07:37:10,zxx,,29.0,8.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"Dir Lantas Polda Metro Jaya Kombes. Pol. Dr. Sambodo Purnomo Yogo, S.I.K., M.T.C.P. melaksanakan Pengamanan Unjuk Rasa dari Elemen Buruh dan Mahasiswa di Depan Gedung DPR/MPR RI https://t.co/VeSSxXdr9Y",@TMCPoldaMetro,2022-06-15 07:03:42,in,,18.0,5.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
https://t.co/64KHdO2Zld,@TMCPoldaMetro,2022-06-15 06:43:01,zxx,,17.0,4.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"13.02 Untuk masyarakat yang mengarah Slipi agar mencari jalan Alternatif ,baik melalui Jalan Tol maupun melalui Jl.Karet Pasar Baru Barat ( Karet Tengsin ) https://t.co/pMOc2ZwO6V",@TMCPoldaMetro,2022-06-15 06:02:14,in,,31.0,15.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"22m
Macet parah Tol Bonjer Arah Tomang KM 1.600 karena Ada Mercy mogok lihat plat belum ada yg nolong @RadioElshinta @TMCPoldaMetro @Son @Donynugroho https://t.co/RKt6FfYZQv",@TMCPoldaMetro,2022-06-15 05:57:47,in,,18.0,5.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"12.20 Polri Satlantas Bandara Soetta memberikan sosialisasi dan teguran kepada pengemudi mobil yg berhenti tidak pada tempatnya di wilayah Bandara Soekarno Hatta Tangerang.
#OpsKepolisianPatuhJaya2022 https://t.co/Knh6oPXhsv",@TMCPoldaMetro,2022-06-15 05:20:26,in,,18.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
11.49 Polri Dit Lantas Polda Metro Jaya melakukan pengamanan kegiatan aksi penyampaian Pendapat oleh elemen masyarakat di depan Gedung MPR/DPR. Bagi Masyarakat di Imbau agar mencari jalur Alternatif https://t.co/ZhCPHo9JeO,@TMCPoldaMetro,2022-06-15 04:48:38,in,,6.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"10.57 Polri Sat Lantas Jakarta Timur dalam rangka pelaksanaan #OpsKepolisianPatuhJaya2022, melakukan sosialisasi dengan membentangkan spanduk dan membagikan brosur kepada pengemudi Jack Lingko di Terminal Bus Pinang Ranti Jakarta Timur https://t.co/wN8SDpiAdE",@TMCPoldaMetro,2022-06-15 03:56:41,in,,6.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"10.23 Polri Sat Lantas Jakarta Utara dalam rangka pelaksanaan #OpsKepolisianPatuhJaya2022, melakukan sosialisasi dengan membentangkan spanduk dan membagikan brosur kepada pengendara di Traffic Light Permai Pos. 7  Jl. Yos Sudarso Jakarta Utara. https://t.co/3GE5QRLjd9",@TMCPoldaMetro,2022-06-15 03:21:31,in,,9.0,5.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
09.43 Polri Sat Lantas Jakarta Timur melakukan peneguran secara tertulis kepada pengendara mobil yang melakukan pelanggaran kebijakan GAGE di ruas Jl. Pramuka Raya Matraman Jaktim. https://t.co/paB4IxdYlK,@TMCPoldaMetro,2022-06-15 02:43:54,in,,9.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"09.05 Polri Sat Patwal Dit Lantas PMJ dalam rangka pelaksanaan #OpsKepolisianPatuhJaya2022, melakukan sosialisasi dengan membentangkan spanduk dan membagikan brosur kepada pengendara di Traffic Light Asia Afrika Jakarta Pusat https://t.co/qEniVVFWS7",@TMCPoldaMetro,2022-06-15 02:05:36,in,,8.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"08.40 Polri Sat Lantas Jakarta Barat dalam rangka pelaksanaan #OpsKepolisianPatuhJaya2022, melakukan sosialisasi dengan membentangkan spanduk dan membagikan brosur kepada pengendara di Traffic Light Grogol Jakarta Barat https://t.co/vDJYgDRHmW",@TMCPoldaMetro,2022-06-15 01:41:00,in,,5.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"Mulai Tanggal 13 Juni - 26 Juni 2022, Dit Lantas Polda Metro Jaya melaksanakan Operasi Patuh Jaya 2022, Bagi Pengguna Jalan diimbau agar mematuhi rambu-rambu lalu lintas. https://t.co/6CEFBYYqiH",@TMCPoldaMetro,2022-06-15 00:56:37,in,,5.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
07.50 Situasi arus lalu lintas di Ruas Tol Jakarta-Tangerang KM 01+200 menuju arah Tomang maupun arah Sebaliknya terpantau ramai lancar. https://t.co/cXvcb6sfPW,@TMCPoldaMetro,2022-06-15 00:50:50,in,,2.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
Jadwal Pelayanan SIM Keliling Kota Bekasi Bulan Juni 2022. https://t.co/WqiHAkPWml,@TMCPoldaMetro,2022-06-15 00:41:54,in,,3.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
07.30 Situasi arus lalu lintas di Keluaran Tol Senayan menuju arah Semanggi terpantau ramai lancar. https://t.co/ZeKFsbKJGc,@TMCPoldaMetro,2022-06-15 00:30:31,in,,2.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"07.25 Terjadi Pohon Tumbang di Kawasan Depan Halte Pondok Pinang Jaksel, saat ini sedang dalam penanganan oleh Petugas, Situasi arus lalu lintas dari arah Pasar Jumat menuju arah Lebak Bulus mengalami tersendat. https://t.co/C2fxHcOsjM",@TMCPoldaMetro,2022-06-15 00:25:30,in,,17.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"07.19 #Polri Satlantas Jakbar melaksanakan pengalihan arus lalu lintas di Putaran Puri Kembangan Jakbar, bagi Pengguna Jalan yang ingin memutar balik bisa melintas melalui Putaran Rawa Buaya. https://t.co/hcMSUMD85B",@TMCPoldaMetro,2022-06-15 00:19:45,in,,2.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
07.10 Situasi arus lalu lintas di Jl. Jendral Sudirman (Dukuh Atas) Jakpus menuju arah Bundaran HI terpantau ramai lancar. https://t.co/ras0nTkPji,@TMCPoldaMetro,2022-06-15 00:11:02,in,,3.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"06.52 Sebuah Kendaraan Truk mengalami Patah As di depan Twin Plaza Jl. S. Parman Jakbar menuju arah Slipi, saat ini sedang dalam penanganan oleh Petugas, Situasi arus lalu lintas tersendat. https://t.co/WjasGnIg5l",@TMCPoldaMetro,2022-06-14 23:52:42,in,,7.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
06.46 Situasi arus lalu lintas di Traffic Light Halim Lama Jaktim dari arah Kalimalang menuju arah Jl. D.I Panjaitan Cawang terpantau ramai lancar. https://t.co/DCgMJNGxCK,@TMCPoldaMetro,2022-06-14 23:46:32,in,,4.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
06.42 Situasi arus lalu lintas di Traffic Light Fatmawati Jaksel terpantau ramai lancar. https://t.co/LqpRoxOdm8,@TMCPoldaMetro,2022-06-14 23:43:04,in,,5.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"06.29 Sebuah Kendaraan Truk Kontainer mengalami terbakar di Ruas Tol JORR KM 53 Pondok Indah menuju arah Cakung, saat ini sedang dalam penanganan oleh Petugas DPK. https://t.co/F9szrNO04M",@TMCPoldaMetro,2022-06-14 23:30:37,in,,12.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"LOKASI PELAYANAN #SIMKELILING Rabu, 15 Juni 2022 Pukul 08.00 s/d 14.00 Wib :
Jaktim : Mall Grand Cakung. 
Jaksel  : Kampus Trilogi Kalibata.
Jakbar : LTC Glodok &amp; Mall Citraland.
Jakpus : Kantor Pos Lapangan Banteng. https://t.co/yEzQggqLbU",@TMCPoldaMetro,2022-06-14 23:27:03,in,,3.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
06.22 Situasi arus lalu lintas di Traffic Light Pintu 1 TMII Jaktim menuju arah Cilangkap maupun arah Kampung Rambutan terpantau ramai lancar. https://t.co/7nSlZJe0H2,@TMCPoldaMetro,2022-06-14 23:23:36,in,,6.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"Lokasi Pelayanan Samsat Keliling JADETABEK Rabu, 15 Juni 2022. https://t.co/yf10eljYCz",@TMCPoldaMetro,2022-06-14 23:17:43,in,,7.0,5.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
05.49 Situasi arus lalu lintas di Jl. Raya Daan Mogot Jakbar menuju arah Grogol terpantau lancar. https://t.co/U4yQLnv8ky,@TMCPoldaMetro,2022-06-14 22:49:17,in,,7.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"Jangan jadikan jalanan yg sepi utk ajang balap liar, karena membahayakan diri sendiri &amp; orang lain. https://t.co/TlwtKon7cM",@TMCPoldaMetro,2022-06-14 17:44:00,in,,7.0,3.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"Cek kembali apakah pagar, pintu &amp; jendela rumah sudah terkunci dengan baik sebelum beranjak istirahat malam hari ini.
https://t.co/pRzvVH3N28",@TMCPoldaMetro,2022-06-14 17:24:33,in,,9.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"22.38 Apel Operasi Kepolisian Cipta Kondusif Polres Metro Jakbar, dilanjutkan Patroli kewilayahan guna antisipasi gangguan Kamtibmas di wilayah Jakarta Barat. https://t.co/8t9yUyHgp3",@TMCPoldaMetro,2022-06-14 15:38:30,in,,11.0,3.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
21.55 Situasi arus lalu lintas di Ruas Tol Jagorawi KM 03+000 Cililitan terpantau ramai lancar. https://t.co/zmnf9OtpZ2,@TMCPoldaMetro,2022-06-14 14:56:02,in,,6.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
21.40 Situasi arus lalu lintas di Ruas Tol Jakarta-Tangerang KM 03+000 terpantau ramai lancar. https://t.co/pmSxdwIe1b,@TMCPoldaMetro,2022-06-14 14:40:13,in,,4.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"Mulai Tanggal 13 Juni s/d 26 Juni 2022, Dit Lantas Polda Metro Jaya melaksanakan Operasi Patuh Jaya 2022, dengan sasaran Operasi sebagai berikut: https://t.co/LT2fgqYq6V",@TMCPoldaMetro,2022-06-14 14:18:00,in,,15.0,6.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
20.58 Situasi arus lalu lintas di Ruas Tol Jakarta-Tangerang KM 05+000 terpantau ramai lancar. https://t.co/gttrRcXkLj,@TMCPoldaMetro,2022-06-14 13:58:13,in,,6.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
https://t.co/5332YpuRk9,@TMCPoldaMetro,2022-06-14 13:28:41,zxx,,6.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
19.51 Polri Restro Jakarta Pusat melakukan pengaturan arus lalu lintas di Jl. Benyamen Sueb dalam rangka pengamanan acara PRJ di Kemayoran Jakpus. https://t.co/Wu62V9Spph,@TMCPoldaMetro,2022-06-14 12:51:33,in,,8.0,4.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
19.49 Polri Sat Lantas Jakarta Selatan melakukan penindakan tilang terhadap pengendara motor yang melakukan pelanggaran melawan arus di Tl. Fatmawati Jaksel. https://t.co/nazuHfUnCt,@TMCPoldaMetro,2022-06-14 12:49:57,in,,8.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
19.27 Polri Sat Lantas Jakarta Pusat melakukan teguran tertulis terhadap pengendara mobil yang melanggar kebijakan perluasan titik GAGE di Jl. Salemba Raya  Senen Jakpus. https://t.co/EZR2bzP1dh,@TMCPoldaMetro,2022-06-14 12:27:36,in,,15.0,3.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
16.09 Situasi arus balik kerja di Tl. Cempaka Putih dari Senen dan Tj. Priok menuju Cawang dan Pulo Gadung maupun arah sebaliknya terpantau ramai lancar di sore hari ini. https://t.co/vOCtHaIunw,@TMCPoldaMetro,2022-06-14 09:09:11,in,,10.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
16.08 Situasi arus balik kerja di Tl. Tugu Tani dari arah Balai Kota dan Harmoni menuju Senen dan Cikini maupun arah sebaliknya terpantau ramai lancar di sore hari ini. https://t.co/esyfytdTJC,@TMCPoldaMetro,2022-06-14 09:08:22,in,,12.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
15.53 Pemberlakuan kebijakan GAGE di 25 Ruas Jalan Ganjil-Genap wilayah DKI Jakarta https://t.co/MTLoAkIXrO,@TMCPoldaMetro,2022-06-14 08:53:33,in,,93.0,42.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"12.35 Unit Dikyasa Sat Lantas Jakarta Timur dalam rangka pembentukan Pocil, memberikan pelatihan baris berbaris kepada siswa/i SD Islam Pulo Gadung Jaktim. https://t.co/L3AvRdp3GP",@TMCPoldaMetro,2022-06-14 05:37:13,in,,5.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
12.29 Polri Sat Lantas Jakarta Timur dalam rangka pelaksanaan #OpsKepolisianPatuhJaya2022 memberikan imbauan tertib berlalu lintas dan membagikan masker serta brosur kepada driver Jak Lingko di Terminal Rawamangun Jaktim. https://t.co/GJd18NyFak,@TMCPoldaMetro,2022-06-14 05:29:35,in,,3.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
10.44 Ada kegiatan aksi penyampaian pendapat oleh pedagang Blok III Pasar Senen di Kantor Pusat Perumda Pasar Jaya Jl. Cikini Raya Menteng. Situasi arus lalu lintas menjelang lokasi aksi terjadi kepadatan namun setelahnya ramai lancar. https://t.co/ZnNhEi16CF,@TMCPoldaMetro,2022-06-14 03:44:50,in,,2.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
10.41 Ada kegiatan aksi penyampaian pendapat oleh salah satu elemen masyarakat di depan Bundaran Patung Kuda Monas. Situasi arus lalu lintas sekitar terpantau ramai lancar. https://t.co/aVdDt4fAzy,@TMCPoldaMetro,2022-06-14 03:41:23,in,,2.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"10.38 Polri Sat Lantas Jakarta Timur dalam rangka pelaksanaan #OpsKepolisianPatuhJaya2022, melakukan sosialisasi dengan membentangkan spanduk dan membagikan brosur kepada pengendara di Tl. Arion Rawamangun Jaktim. https://t.co/3FbFcKXPLd",@TMCPoldaMetro,2022-06-14 03:38:38,in,,10.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"10.26 Dalam rangka pelaksanaan #OpsKepolisianPatuhJaya2022, Polri Sat Lantas Jakarta Barat melakukan sosialisasi dengan membentangkan spanduk, membagikan brosur, dan melakukan peneguran secara Simpatik kepada pelanggar di Tl. Slipi Jl. S Parman Jakbar. https://t.co/TDdYRYM0Gf",@TMCPoldaMetro,2022-06-14 03:30:36,in,,14.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
09.59 Polri Sat Lantas Jakarta Timur melakukan peneguran secara tertulis kepada pengendara mobil yang melakukan pelanggaran kebijakan GAGE di ruas Jl. Pramuka Raya Matraman Jaktim. https://t.co/q6BDJqTykV,@TMCPoldaMetro,2022-06-14 03:18:40,in,,8.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"09.56 Dalam rangka pelaksanaan #OpsKepolisianPatuhJaya2022, Polri Sat Lantas Jakarta Pusat melakukan teguran tertulis kepada pengendara motor yang menggunakan knalpot tidak sesuai peruntukkan di Jl. HOS. Cokroaminoto Menteng Jakpus. https://t.co/TnaSAkdGx2",@TMCPoldaMetro,2022-06-14 02:56:24,in,,4.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"09.30 Dalam rangka pelaksanaan #OpsKepolisianPatuhJaya2022, Polri Sat Lantas Jakarta Barat melakukan sosialisasi dengan membentangkan spanduk, membagikan brosur, dan melakukan peneguran secara Simpatik kepada pelanggar di kolong flyover Slipi depan Peninsula Jakbar. https://t.co/6sT38vPLgf",@TMCPoldaMetro,2022-06-14 02:30:41,in,,5.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"08.18 Lokasi pelayanan STNK Keliling/Samling SELASA, 14 Juni 2022 sbb: https://t.co/VKjyTgALaL",@TMCPoldaMetro,2022-06-14 01:18:56,in,,8.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
08.00 Polri Sat PJR Dit Lantas PMJ pengamanan &amp; pengaturan evakuasi  kendaraan Truck Fuso gangguan patah baut roda di bahu luar Tol Dalam Kota Layang Kuningan KM 05+600 arah Cawang.  Saat ini Jalur Contra Flow Halim arah Semanggi ditutup krn masih penanganan Truck Fuso Patah Baut https://t.co/Gp7d1KSbGT,@TMCPoldaMetro,2022-06-14 01:02:23,in,,9.0,3.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"07.54 #Tol_Japek Bekasi Barat - Tambun PADAT, dampak SELESAI penanganan kecelakaan di KM 21 arah Cikampek. @PTJASAMARGA",@TMCPoldaMetro,2022-06-14 00:55:24,in,,5.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"Mulai Tanggal 13 Juni s/d 26 Juni 2022, Dit Lantas Polda Metro Jaya melaksanakan Operasi Patuh Jaya 2022, dengan sasaran Operasi sebagai berikut: https://t.co/mFjxKxsPDi",@TMCPoldaMetro,2022-06-14 00:33:36,in,,25.0,11.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"06.20 #Tol_Japek Bekasi Timur KM 16 - Tambun KM 21+100 arah Cikampek PADAT, dampak ada Penanganan Kecelakaan di lajur 2-3/tengah @PTJASAMARGA",@TMCPoldaMetro,2022-06-13 23:21:01,in,,3.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"06.06 LOKASI PELAYANAN #SIMKELILING Selasa, 14 Juni 2022 Pukul 08.00 s/d 14.00 Wib :
Jaktim : Mall Grand Cakung. 
Jaksel  : Kampus Trilogi Kalibata.
Jakbar : LTC Glodok &amp; Mall Citraland.
Jakpus : Kantor Pos Lapangan Banteng. https://t.co/V4JtFIMvlk",@TMCPoldaMetro,2022-06-13 23:06:51,in,,10.0,4.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"06.04 WIB #Kecelakaan_Japek di Karawang Barat KM 40+200 arah Jakarta, dalam Penanganan Petugas di lajur kiri. @PTJASAMARGA",@TMCPoldaMetro,2022-06-13 23:05:24,in,,5.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"06.03 #Kecelakaan_Japek di Tambun KM 21+100 arah Cikampek, Saat ini dalam Penanganan Petugas di lajur 2-3/tengah. @PTJASAMARGA",@TMCPoldaMetro,2022-06-13 23:04:44,in,,2.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"Cek kembali apakah pagar, pintu &amp; jendela rumah sudah terkunci dengan baik sebelum beranjak istirahat malam hari ini. https://t.co/JoIe7JPBln",@TMCPoldaMetro,2022-06-13 16:05:14,in,,9.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
https://t.co/DkllOTrZqZ,@TMCPoldaMetro,2022-06-13 15:26:20,zxx,,9.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
21.37 Situasi arus lalu lintas Traffic Light Pancoran Jakarta Selatan terpantau lancar https://t.co/2oc4DvRIY1,@TMCPoldaMetro,2022-06-13 14:36:50,in,,2.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"Jangan jadikan jalanan yg sepi utk ajang balap liar, karena membahayakan diri sendiri &amp; orang lain. https://t.co/1qIGiP4YNe",@TMCPoldaMetro,2022-06-13 13:56:59,in,,10.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
https://t.co/m8vVHdKMrI,@TMCPoldaMetro,2022-06-13 13:12:44,zxx,,14.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
